enwiki	0	Barack Obama	0	Donald_Trump	5
enwiki	0	Barack Obama	0	Early_life_and_career_of_Barack_Obama	3
enwiki	0	Barack Obama	0	Evan_Bayh	1
enwiki	0	Barack Obama	0	Family_of_Barack_Obama	3
enwiki	0	Barack Obama	0	First_inauguration_of_Barack_Obama	5
enwiki	0	Barack Obama	0	Foreign_involvement_in_the_Syrian_Civil_War	1
enwiki	0	Barack Obama	0	George_W._Bush	10
enwiki	0	Barack Obama	0	Golden_Rule	1
enwiki	0	Barack Obama	0	Graduate_student	3
enwiki	0	Barack Obama	0	Harvard_Law_Review	3
enwiki	0	Barack Obama	0	Hawaii	1
enwiki	0	Barack Obama	0	Health_care_in_the_United_States	5
enwiki	0	Barack Obama	0	Hurricane_Irma	1
enwiki	0	Barack Obama	0	Illinois_Senate_career_of_Barack_Obama	9
enwiki	0	Barack Obama	0	Illinois_State_Senate	8
enwiki	0	Barack Obama	0	Immigration_Reform_and_Control_Act_of_1986	1
enwiki	0	Barack Obama	0	Indonesia	9
enwiki	0	Barack Obama	0	Jakarta	1
enwiki	0	Barack Obama	0	Jeremiah_Wright	1
enwiki	0	Barack Obama	0	Jimmy_Carter	1
enwiki	0	Barack Obama	0	Joe_Biden	3
enwiki	0	Barack Obama	0	John_McCain	4
enwiki	0	Barack Obama	0	Joint_Comprehensive_Plan_of_Action	5
enwiki	0	Barack Obama	0	Joint_Political_Military_Group	4
enwiki	0	Barack Obama	0	Jonathan_Toews	1
enwiki	0	Barack Obama	0	Juris_Doctor	1
enwiki	0	Barack Obama	0	Kapiolani_Medical_Center_for_Women_and_Children	4
enwiki	0	Barack Obama	0	Lawton_Chiles	1
enwiki	0	Barack Obama	0	Libya	1
enwiki	0	Barack Obama	0	Lilly_Ledbetter_Fair_Pay_Act_of_2009	1
enwiki	0	Barack Obama	0	List_of_African-American_United_States_Senators	2
enwiki	0	Barack Obama	0	List_of_people_pardoned_by_Barack_Obama	2
enwiki	0	Barack Obama	0	Margaret_Thatcher	1
enwiki	0	Barack Obama	0	Middle_Class_Tax_Relief_and_Job_Creation_Act_of_2012	2
enwiki	0	Barack Obama	0	Mitt_Romney	3
enwiki	0	Barack Obama	0	Molokai	2
enwiki	0	Barack Obama	0	Muammar_Gaddafi	2
enwiki	0	Barack Obama	0	National_Association_for_Business_Economics	1
enwiki	0	Barack Obama	0	Nyang'oma_Kogelo	1
enwiki	0	Barack Obama	0	Occidental_College	2
enwiki	0	Barack Obama	0	One_America_Appeal	1
enwiki	0	Barack Obama	0	Paris_Agreement	1
enwiki	0	Barack Obama	0	Patient_Protection_and_Affordable_Care_Act	21
enwiki	0	Barack Obama	0	Paul_Tsongas	2
enwiki	0	Barack Obama	0	President_of_the_Palestinian_National_Authority	1
enwiki	0	Barack Obama	0	Prince_Harry	2
enwiki	0	Barack Obama	0	Republican_Party_(United_States)	3
enwiki	0	Barack Obama	0	Resurrection_of_Jesus	2
enwiki	0	Barack Obama	0	Rick_Larsen	1
enwiki	0	Barack Obama	0	Russian_language	4
enwiki	0	Barack Obama	0	Russian_military_intervention_in_Ukraine_(2014–present)	1
enwiki	0	Barack Obama	0	St._Francis_of_Assisi	1
enwiki	0	Barack Obama	0	Super_Bowl_XLIII	2
enwiki	0	Barack Obama	0	Tax_credit	1
enwiki	0	Barack Obama	0	Ted_Kennedy	2
enwiki	0	Barack Obama	0	Tom_Carper	1
enwiki	0	Barack Obama	0	United_States_Senate	12
enwiki	0	Barack Obama	0	Washington_(state)	5
dewiki	0	Barack Obama	0	1961	1
dewiki	0	Barack Obama	0	Kapuziner	2
dewiki	0	Barack Obama	0	Kenia	1
dewiki	0	Barack Obama	0	Nyang’oma_Kogelo	5
dewiki	0	Barack Obama	0	Präsidentschaftswahl_in_den_Vereinigten_Staaten_2012	1
dewiki	0	Barack Obama	0	Senat_von_Illinois	1
dewiki	0	Barack Obama	0	Vereinigte_Staaten	1
dewiki	0	Barack Obama	0	Wichita_(Kansas)	3
dewiki	0	Barack Obama	0	Xi_Jinping	1
enwiki	0	Barack Obama	0	2004_Democratic_National_Convention_keynote_address	4
enwiki	0	Barack Obama	0	Allyson_Schwartz	3
enwiki	0	Barack Obama	0	American_Civil_War	1
enwiki	0	Barack Obama	0	American_Recovery_and_Reinvestment_Act_of_2009	11
enwiki	0	Barack Obama	0	Angela_Merkel	1
enwiki	0	Barack Obama	0	Ann_Dunham	9
enwiki	0	Barack Obama	0	Apartheid	1
enwiki	0	Barack Obama	0	Arab_League	2
enwiki	0	Barack Obama	0	Bachelor_of_Arts	1
enwiki	0	Barack Obama	0	Barack_Obama_presidential_campaign,_2008	7
enwiki	0	Barack Obama	0	Barack_Obama_presidential_primary_campaign,_2008	1
enwiki	0	Barack Obama	0	Bernie_Sanders	1
enwiki	0	Barack Obama	0	Black_church	1
enwiki	0	Barack Obama	0	Bo_(dog)	1
enwiki	0	Barack Obama	0	Budget_Control_Act_of_2011	2
enwiki	0	Barack Obama	0	Cal_Dooley	1
enwiki	0	Barack Obama	0	Central_Jakarta	4
enwiki	0	Barack Obama	0	Chicago_Bears	2
enwiki	0	Barack Obama	0	Civil_and_political_rights	2
enwiki	0	Barack Obama	0	Class_Action_Fairness_Act_of_2005	1
enwiki	0	Barack Obama	0	Community_organizing	5
enwiki	0	Barack Obama	0	Crain's_Chicago_Business	1
enwiki	0	Barack Obama	0	Deceptive_Practices_and_Voter_Intimidation_Prevention_Act	1
enwiki	0	Barack Obama	0	Democratic_National_Committee_chairmanship_election,_2017	1
enwiki	0	Barack Obama	0	Depression_(economics)	1
enwiki	0	Barack Obama	0	Destruction_of_Syria's_chemical_weapons	1
enwiki	0	Barack Obama	0	Disinvestment_from_South_Africa	2
enwiki	0	Barack Obama	0	Dodd–Frank_Wall_Street_Reform_and_Consumer_Protection_Act	20
enwiki	0	Barack Obama	0	Dreams_from_My_Father	1
enwiki	0	Barack Obama	0	Electoral_College_(United_States)	2
enwiki	0	Barack Obama	0	Financial_regulation	3
enwiki	0	Barack Obama	0	First_100_days_of_Barack_Obama's_presidency	2
enwiki	0	Barack Obama	0	George_H._W._Bush	2
enwiki	0	Barack Obama	0	Green_Room_(White_House)	2
enwiki	0	Barack Obama	0	Harold_Ford_Jr.	1
enwiki	0	Barack Obama	0	Honolulu	9
enwiki	0	Barack Obama	0	International_sanctions_during_the_Ukrainian_crisis	5
enwiki	0	Barack Obama	0	Invesco_Field_at_Mile_High	1
enwiki	0	Barack Obama	0	Iraq_War_De-Escalation_Act_of_2007	1
enwiki	0	Barack Obama	0	Iron_Dome	1
enwiki	0	Barack Obama	0	J-1_visa	1
enwiki	0	Barack Obama	0	John_F._Kennedy_Presidential_Library_and_Museum	4
enwiki	0	Barack Obama	0	Kalorama,_Washington,_D.C.	1
enwiki	0	Barack Obama	0	Kenwood,_Chicago	1
enwiki	0	Barack Obama	0	Kwame_Raoul	1
enwiki	0	Barack Obama	0	Lesbian,_gay_and_bisexual	1
enwiki	0	Barack Obama	0	List_of_Barack_Obama_presidential_campaign_endorsements,_2008	3
enwiki	0	Barack Obama	0	List_of_Presidents_of_the_United_States	6
enwiki	0	Barack Obama	0	List_of_international_presidential_trips_made_by_Barack_Obama	1
enwiki	0	Barack Obama	0	Madelyn_Dunham	1
enwiki	0	Barack Obama	0	Native_Indonesian	2
enwiki	0	Barack Obama	0	New_START	2
enwiki	0	Barack Obama	0	New_York_Public_Interest_Research_Group	4
enwiki	0	Barack Obama	0	Obama_(disambiguation)	5
enwiki	0	Barack Obama	0	Obama_administration	1
enwiki	0	Barack Obama	0	Of_Thee_I_Sing_(book)	2
enwiki	0	Barack Obama	0	Office_of_Energy_Efficiency_and_Renewable_Energy	1
enwiki	0	Barack Obama	0	Payday_loan	1
enwiki	0	Barack Obama	0	President_of_the_Confederate_States_of_America	3
enwiki	0	Barack Obama	0	President_of_the_United_States	1
enwiki	0	Barack Obama	0	Redeemer_(Christianity)	1
enwiki	0	Barack Obama	0	Same-sex_marriage_in_the_United_States	7
enwiki	0	Barack Obama	0	Sandy_Hook_Elementary_School_shooting	4
enwiki	0	Barack Obama	0	Sarah_Palin	1
enwiki	0	Barack Obama	0	Second_inauguration_of_Barack_Obama	5
enwiki	0	Barack Obama	0	South_Jakarta	3
enwiki	0	Barack Obama	0	State_Children's_Health_Insurance_Program	1
enwiki	0	Barack Obama	0	Stimulus_(economics)	1
enwiki	0	Barack Obama	0	Sunny_(dog)	1
enwiki	0	Barack Obama	0	Super_Bowl_XX	1
enwiki	0	Barack Obama	0	Tax_Relief,_Unemployment_Insurance_Reauthorization,_and_Job_Creation_Act_of_2010	19
enwiki	0	Barack Obama	0	Tim_Roemer	1
enwiki	0	Barack Obama	0	United_States_Bureau_of_Justice_Statistics	7
enwiki	0	Barack Obama	0	United_States_House_of_Representatives	2
enwiki	0	Barack Obama	0	United_States_Senate_Committee_on_Environment_and_Public_Works	1
enwiki	0	Barack Obama	0	United_States_v._Windsor	2
enwiki	0	Barack Obama	0	University_of_Chicago_Law_School	10
enwiki	0	Barack Obama	0	University_of_Hawaii	2
enwiki	0	Barack Obama	0	University_of_Washington	3
enwiki	0	Barack Obama	0	Vice_President_of_the_United_States	4
enwiki	0	Barack Obama	0	Vladimir_Putin	2
enwiki	0	Barack Obama	0	War_in_Afghanistan_(2001–14)	3
enwiki	0	Barack Obama	0	Wichita,_Kansas	3
enwiki	0	Barack Obama	0	Withdrawal_of_U.S._troops_from_Afghanistan	4
enwiki	0	Barack Obama	0	Withdrawal_of_U.S._troops_from_Iraq	3
